comparison,family,order,quartet,position,arm,mode,request_id,wall_ns,profile_ns,profile_count,eval_ns,token
family_measurement,ordinary_layers,ABBA,16,2,B,active,851,548319541,1545750.0,39,143315833.33333334,5991
family_measurement,ordinary_layers,ABBA,16,3,A,empty,852,547193292,83.33333333333333,39,143210250.0,5991
family_measurement,ordinary_layers,ABBA,17,0,A,empty,853,547902833,208.33333333333334,39,142900166.66666666,5991
family_measurement,ordinary_layers,ABBA,17,1,B,active,854,548019333,1614250.0,39,143358916.66666666,5991
family_measurement,ordinary_layers,ABBA,17,2,B,active,855,548645584,1603375.0,39,143397916.66666666,5991
family_measurement,ordinary_layers,ABBA,17,3,A,empty,856,548081500,166.66666666666666,39,143340458.33333334,5991
family_measurement,ordinary_layers,ABBA,18,0,A,empty,857,547364209,208.33333333333334,39,143254000.0,5991
family_measurement,ordinary_layers,ABBA,18,1,B,active,858,548017083,1560833.3333333333,39,143493666.66666666,5991
family_measurement,ordinary_layers,ABBA,18,2,B,active,859,548487333,1548958.3333333333,39,143286875.0,5991
family_measurement,ordinary_layers,ABBA,18,3,A,empty,860,549250542,333.3333333333333,39,143463625.0,5991
family_measurement,ordinary_layers,ABBA,19,0,A,empty,861,548686084,250.0,39,143448250.0,5991
family_measurement,ordinary_layers,ABBA,19,1,B,active,862,548194583,1579833.3333333333,39,143395416.66666666,5991
family_measurement,ordinary_layers,ABBA,19,2,B,active,863,547394208,1541375.0,39,143378083.33333334,5991
family_measurement,ordinary_layers,ABBA,19,3,A,empty,864,547930833,333.3333333333333,39,143296083.33333334,5991
family_measurement,ordinary_layers,ABBA,20,0,A,empty,865,548096833,291.6666666666667,39,143388291.66666666,5991
family_measurement,ordinary_layers,ABBA,20,1,B,active,866,547108875,2201541.6666666665,39,142584208.33333334,5991
family_measurement,ordinary_layers,ABBA,20,2,B,active,867,548355917,2789666.6666666665,39,142732458.33333334,5991
family_measurement,ordinary_layers,ABBA,20,3,A,empty,868,547571125,125.0,39,143269291.66666666,5991
family_measurement,ordinary_layers,ABBA,21,0,A,empty,869,548041625,541.6666666666666,39,143184458.33333334,5991
family_measurement,ordinary_layers,ABBA,21,1,B,active,870,547541375,1528875.0,39,143244250.0,5991
family_measurement,ordinary_layers,ABBA,21,2,B,active,871,547820250,2052708.3333333333,39,142974875.0,5991
family_measurement,ordinary_layers,ABBA,21,3,A,empty,872,549883542,291.6666666666667,39,142318625.0,5991
family_measurement,ordinary_layers,ABBA,22,0,A,empty,873,565752542,541.6666666666666,39,143171250.0,5991
family_measurement,ordinary_layers,ABBA,22,1,B,active,874,548365375,1569291.6666666667,39,143172958.33333334,5991
family_measurement,ordinary_layers,ABBA,22,2,B,active,875,547096000,1568541.6666666667,39,143218375.0,5991
family_measurement,ordinary_layers,ABBA,22,3,A,empty,876,548827792,333.3333333333333,39,143391708.33333334,5991
family_measurement,ordinary_layers,ABBA,23,0,A,empty,877,546791750,250.0,39,142607375.0,5991
family_measurement,ordinary_layers,ABBA,23,1,B,active,878,548945875,2148583.3333333335,39,142836958.33333334,5991
family_measurement,ordinary_layers,ABBA,23,2,B,active,879,549720875,6836250.0,39,142308416.66666666,5991
family_measurement,ordinary_layers,ABBA,23,3,A,empty,880,558262750,583.3333333333334,39,143263250.0,5991
family_measurement,ordinary_layers,ABBA,24,0,A,empty,881,547602125,250.0,39,143004166.66666666,5991
family_measurement,ordinary_layers,ABBA,24,1,B,active,882,547778708,1540666.6666666667,39,143275458.33333334,5991
family_measurement,ordinary_layers,ABBA,24,2,B,active,883,548806292,1561291.6666666667,39,143447833.33333334,5991
family_measurement,ordinary_layers,ABBA,24,3,A,empty,884,547901000,291.6666666666667,39,143217875.0,5991
family_measurement,ordinary_layers,ABBA,25,0,A,empty,885,548373833,291.6666666666667,39,143394750.0,5991
family_measurement,ordinary_layers,ABBA,25,1,B,active,886,547902000,2180583.3333333335,39,142698916.66666666,5991
family_measurement,ordinary_layers,ABBA,25,2,B,active,887,548033792,1665250.0,39,143185375.0,5991
family_measurement,ordinary_layers,ABBA,25,3,A,empty,888,547628333,250.0,39,143045291.66666666,5991
family_measurement,ordinary_layers,ABBA,26,0,A,empty,889,549084416,125.0,39,143278208.33333334,5991
family_measurement,ordinary_layers,ABBA,26,1,B,active,890,546685875,1556916.6666666667,39,143093875.0,5991
family_measurement,ordinary_layers,ABBA,26,2,B,active,891,547512458,1574875.0,39,143169541.66666666,5991
family_measurement,ordinary_layers,ABBA,26,3,A,empty,892,547988334,166.66666666666666,39,143397625.0,5991
family_measurement,ordinary_layers,ABBA,27,0,A,empty,893,548133916,166.66666666666666,39,143361500.0,5991
family_measurement,ordinary_layers,ABBA,27,1,B,active,894,548586334,1533375.0,39,143519916.66666666,5991
family_measurement,ordinary_layers,ABBA,27,2,B,active,895,548401250,2399416.6666666665,39,143045958.33333334,5991
family_measurement,ordinary_layers,ABBA,27,3,A,empty,896,548850583,166.66666666666666,39,143454458.33333334,5991
family_measurement,ordinary_layers,ABBA,28,0,A,empty,897,547554125,166.66666666666666,39,143043583.33333334,5991
family_measurement,ordinary_layers,ABBA,28,1,B,active,898,548070375,2062000.0,39,143466125.0,5991
family_measurement,ordinary_layers,ABBA,28,2,B,active,899,547556958,1602416.6666666667,39,143200750.0,5991
family_measurement,ordinary_layers,ABBA,28,3,A,empty,900,547964125,83.33333333333333,39,143256375.0,5991
family_measurement,ordinary_layers,ABBA,29,0,A,empty,901,548255041,208.33333333333334,39,143572750.0,5991
family_measurement,ordinary_layers,ABBA,29,1,B,active,902,548327250,1561750.0,39,143127583.33333334,5991
family_measurement,ordinary_layers,ABBA,29,2,B,active,903,547610208,1555500.0,39,143416333.33333334,5991
family_measurement,ordinary_layers,ABBA,29,3,A,empty,904,547510334,250.0,39,142639666.66666666,5991
family_measurement,ordinary_layers,ABBA,30,0,A,empty,905,548245958,41.666666666666664,39,142909583.33333334,5991
family_measurement,ordinary_layers,ABBA,30,1,B,active,906,548018541,1787208.3333333333,39,142966833.33333334,5991
family_measurement,ordinary_layers,ABBA,30,2,B,active,907,548076667,1609875.0,39,143301083.33333334,5991
family_measurement,ordinary_layers,ABBA,30,3,A,empty,908,547690584,208.33333333333334,39,143583000.0,5991
family_measurement,ordinary_layers,ABBA,31,0,A,empty,909,548429500,166.66666666666666,39,143203666.66666666,5991
family_measurement,ordinary_layers,ABBA,31,1,B,active,910,548434916,1563250.0,39,143355291.66666666,5991
family_measurement,ordinary_layers,ABBA,31,2,B,active,911,548628250,1531583.3333333333,39,143298833.33333334,5991
family_measurement,ordinary_layers,ABBA,31,3,A,empty,912,547825375,125.0,39,142868791.66666666,5991
family_measurement,ordinary_layers,BAAB,0,0,B,active,913,548954709,1642416.6666666667,39,143445458.33333334,5991
family_measurement,ordinary_layers,BAAB,0,1,A,empty,914,548115417,375.0,39,143307333.33333334,5991
family_measurement,ordinary_layers,BAAB,0,2,A,empty,915,548939459,250.0,39,143175166.66666666,5991
family_measurement,ordinary_layers,BAAB,0,3,B,active,916,547758792,2196000.0,39,143076291.66666666,5991
family_measurement,ordinary_layers,BAAB,1,0,B,active,917,547390125,1617791.6666666667,39,143125041.66666666,5991
family_measurement,ordinary_layers,BAAB,1,1,A,empty,918,548373250,166.66666666666666,39,143360416.66666666,5991
family_measurement,ordinary_layers,BAAB,1,2,A,empty,919,547993541,166.66666666666666,39,143339125.0,5991
family_measurement,ordinary_layers,BAAB,1,3,B,active,920,547383875,1561125.0,39,143122666.66666666,5991
family_measurement,ordinary_layers,BAAB,2,0,B,active,921,548297791,1567583.3333333333,39,143500666.66666666,5991
family_measurement,ordinary_layers,BAAB,2,1,A,empty,922,548772875,166.66666666666666,39,143285291.66666666,5991
family_measurement,ordinary_layers,BAAB,2,2,A,empty,923,547063000,208.33333333333334,39,142299416.66666666,5991
family_measurement,ordinary_layers,BAAB,2,3,B,active,924,548302834,2122000.0,39,142572166.66666666,5991
family_measurement,ordinary_layers,BAAB,3,0,B,active,925,548297125,1914416.6666666667,39,143155291.66666666,5991
family_measurement,ordinary_layers,BAAB,3,1,A,empty,926,547217083,250.0,39,142937083.33333334,5991
family_measurement,ordinary_layers,BAAB,3,2,A,empty,927,547173834,375.0,39,143030791.66666666,5991
family_measurement,ordinary_layers,BAAB,3,3,B,active,928,547352709,1591958.3333333333,39,143148250.0,5991
family_measurement,ordinary_layers,BAAB,4,0,B,active,929,547066209,1835666.6666666667,39,142842333.33333334,5991
family_measurement,ordinary_layers,BAAB,4,1,A,empty,930,549753708,250.0,39,143540291.66666666,5991
family_measurement,ordinary_layers,BAAB,4,2,A,empty,931,548962208,125.0,39,143455500.0,5991
family_measurement,ordinary_layers,BAAB,4,3,B,active,932,547389750,1538625.0,39,143264833.33333334,5991
family_measurement,ordinary_layers,BAAB,5,0,B,active,933,551480375,1641958.3333333333,39,143883458.33333334,5991
family_measurement,ordinary_layers,BAAB,5,1,A,empty,934,551313000,166.66666666666666,39,143440916.66666666,5991
family_measurement,ordinary_layers,BAAB,5,2,A,empty,935,551590167,125.0,39,143742250.0,5991
family_measurement,ordinary_layers,BAAB,5,3,B,active,936,550849083,1579833.3333333333,39,143519000.0,5991
family_measurement,ordinary_layers,BAAB,6,0,B,active,937,548514500,1567541.6666666667,39,143324875.0,5991
family_measurement,ordinary_layers,BAAB,6,1,A,empty,938,548528459,333.3333333333333,39,143118541.66666666,5991
family_measurement,ordinary_layers,BAAB,6,2,A,empty,939,549995792,833.3333333333334,39,142245791.66666666,5991
family_measurement,ordinary_layers,BAAB,6,3,B,active,940,548343541,2319875.0,39,143472916.66666666,5991
family_measurement,ordinary_layers,BAAB,7,0,B,active,941,548124750,1602375.0,39,143446916.66666666,5991
family_measurement,ordinary_layers,BAAB,7,1,A,empty,942,547932125,125.0,39,142870666.66666666,5991
family_measurement,ordinary_layers,BAAB,7,2,A,empty,943,548081875,166.66666666666666,39,142815541.66666666,5991
family_measurement,ordinary_layers,BAAB,7,3,B,active,944,547345542,2060083.3333333333,39,142949708.33333334,5991
family_measurement,ordinary_layers,BAAB,8,0,B,active,945,548311625,1590625.0,39,143370208.33333334,5991
family_measurement,ordinary_layers,BAAB,8,1,A,empty,946,547681000,166.66666666666666,39,143090000.0,5991
family_measurement,ordinary_layers,BAAB,8,2,A,empty,947,547963916,125.0,39,143187125.0,5991
family_measurement,ordinary_layers,BAAB,8,3,B,active,948,547171333,1517958.3333333333,39,143244625.0,5991
family_measurement,ordinary_layers,BAAB,9,0,B,active,949,548132917,1577291.6666666667,39,143437125.0,5991
family_measurement,ordinary_layers,BAAB,9,1,A,empty,950,547940708,250.0,39,143583291.66666666,5991
family_measurement,ordinary_layers,BAAB,9,2,A,empty,951,547801625,166.66666666666666,39,143167500.0,5991
family_measurement,ordinary_layers,BAAB,9,3,B,active,952,547547666,1547916.6666666667,39,143344333.33333334,5991
family_measurement,ordinary_layers,BAAB,10,0,B,active,953,548535750,1533958.3333333333,39,143304125.0,5991
family_measurement,ordinary_layers,BAAB,10,1,A,empty,954,547159875,166.66666666666666,39,143105041.66666666,5991
family_measurement,ordinary_layers,BAAB,10,2,A,empty,955,547288583,416.6666666666667,39,142052583.33333334,5991
family_measurement,ordinary_layers,BAAB,10,3,B,active,956,549809791,2004500.0,39,143308333.33333334,5991
family_measurement,ordinary_layers,BAAB,11,0,B,active,957,547260958,1554541.6666666667,39,143168166.66666666,5991
family_measurement,ordinary_layers,BAAB,11,1,A,empty,958,548144792,250.0,39,143333791.66666666,5991
family_measurement,ordinary_layers,BAAB,11,2,A,empty,959,547306584,166.66666666666666,39,143029625.0,5991
family_measurement,ordinary_layers,BAAB,11,3,B,active,960,547096375,2012416.6666666667,39,142750791.66666666,5991
family_measurement,ordinary_layers,BAAB,12,0,B,active,961,551343833,3580333.3333333335,39,142934625.0,5991
family_measurement,ordinary_layers,BAAB,12,1,A,empty,962,548141459,541.6666666666666,39,142580708.33333334,5991
family_measurement,ordinary_layers,BAAB,12,2,A,empty,963,548274208,208.33333333333334,39,143028958.33333334,5991
family_measurement,ordinary_layers,BAAB,12,3,B,active,964,547800541,1647166.6666666667,39,143168958.33333334,5991
family_measurement,ordinary_layers,BAAB,13,0,B,active,965,547996291,1548916.6666666667,39,143406333.33333334,5991
family_measurement,ordinary_layers,BAAB,13,1,A,empty,966,547848666,333.3333333333333,39,142991125.0,5991
family_measurement,ordinary_layers,BAAB,13,2,A,empty,967,547156750,166.66666666666666,39,143315333.33333334,5991
family_measurement,ordinary_layers,BAAB,13,3,B,active,968,547413208,1571583.3333333333,39,142840041.66666666,5991
family_measurement,ordinary_layers,BAAB,14,0,B,active,969,548595167,2334791.6666666665,39,143602583.33333334,5991
family_measurement,ordinary_layers,BAAB,14,1,A,empty,970,547144667,500.0,39,142093125.0,5991
family_measurement,ordinary_layers,BAAB,14,2,A,empty,971,561086042,1125.0,39,142424083.33333334,5991
family_measurement,ordinary_layers,BAAB,14,3,B,active,972,553088458,7979375.0,39,142108291.66666666,5991
family_measurement,ordinary_layers,BAAB,15,0,B,active,973,553599333,3406000.0,39,143161083.33333334,5991
family_measurement,ordinary_layers,BAAB,15,1,A,empty,974,548356459,166.66666666666666,39,142985000.0,5991
family_measurement,ordinary_layers,BAAB,15,2,A,empty,975,547578958,375.0,39,143161375.0,5991
family_measurement,ordinary_layers,BAAB,15,3,B,active,976,547777500,4699041.666666667,39,142326416.66666666,5991
family_measurement,ordinary_layers,BAAB,16,0,B,active,977,552017708,2155875.0,39,143167750.0,5991
family_measurement,ordinary_layers,BAAB,16,1,A,empty,978,549123834,41.666666666666664,39,143577000.0,5991
family_measurement,ordinary_layers,BAAB,16,2,A,empty,979,548050917,208.33333333333334,39,143219708.33333334,5991
family_measurement,ordinary_layers,BAAB,16,3,B,active,980,547261042,1601333.3333333333,39,143060125.0,5991
family_measurement,ordinary_layers,BAAB,17,0,B,active,981,547619250,1634791.6666666667,39,143045625.0,5991
family_measurement,ordinary_layers,BAAB,17,1,A,empty,982,548115083,208.33333333333334,39,143372750.0,5991
family_measurement,ordinary_layers,BAAB,17,2,A,empty,983,547031875,250.0,39,143397166.66666666,5991
family_measurement,ordinary_layers,BAAB,17,3,B,active,984,547904875,1551375.0,39,143041458.33333334,5991
family_measurement,ordinary_layers,BAAB,18,0,B,active,985,547541833,1534500.0,39,142984083.33333334,5991
family_measurement,ordinary_layers,BAAB,18,1,A,empty,986,547025209,333.3333333333333,39,142874541.66666666,5991
family_measurement,ordinary_layers,BAAB,18,2,A,empty,987,548081417,416.6666666666667,39,142419875.0,5991
family_measurement,ordinary_layers,BAAB,18,3,B,active,988,559278667,2315708.3333333335,39,143257958.33333334,5991
family_measurement,ordinary_layers,BAAB,19,0,B,active,989,547313459,1535625.0,39,143153000.0,5991
family_measurement,ordinary_layers,BAAB,19,1,A,empty,990,547873500,125.0,39,143019916.66666666,5991
family_measurement,ordinary_layers,BAAB,19,2,A,empty,991,547971750,375.0,39,143269875.0,5991
family_measurement,ordinary_layers,BAAB,19,3,B,active,992,548114250,2303208.3333333335,39,143097708.33333334,5991
family_measurement,ordinary_layers,BAAB,20,0,B,active,993,548527167,1650541.6666666667,39,143329833.33333334,5991
family_measurement,ordinary_layers,BAAB,20,1,A,empty,994,548498000,166.66666666666666,39,143333541.66666666,5991
family_measurement,ordinary_layers,BAAB,20,2,A,empty,995,548030625,125.0,39,143324541.66666666,5991
family_measurement,ordinary_layers,BAAB,20,3,B,active,996,548599292,1585750.0,39,143678416.66666666,5991
family_measurement,ordinary_layers,BAAB,21,0,B,active,997,547822500,2073208.3333333333,39,142895333.33333334,5991
family_measurement,ordinary_layers,BAAB,21,1,A,empty,998,550085792,583.3333333333334,39,143436958.33333334,5991
family_measurement,ordinary_layers,BAAB,21,2,A,empty,999,547997916,166.66666666666666,39,142957833.33333334,5991
family_measurement,ordinary_layers,BAAB,21,3,B,active,1000,548964041,2409208.3333333335,39,142921333.33333334,5991
family_measurement,ordinary_layers,BAAB,22,0,B,active,1001,547440875,2048791.6666666667,39,142895500.0,5991
family_measurement,ordinary_layers,BAAB,22,1,A,empty,1002,548581792,125.0,39,143180500.0,5991
family_measurement,ordinary_layers,BAAB,22,2,A,empty,1003,547077417,83.33333333333333,39,143243166.66666666,5991
family_measurement,ordinary_layers,BAAB,22,3,B,active,1004,548257792,1559291.6666666667,39,143114833.33333334,5991
family_measurement,ordinary_layers,BAAB,23,0,B,active,1005,547993792,1975791.6666666667,39,143149250.0,5991
family_measurement,ordinary_layers,BAAB,23,1,A,empty,1006,555316958,333.3333333333333,39,143258083.33333334,5991
family_measurement,ordinary_layers,BAAB,23,2,A,empty,1007,548469541,166.66666666666666,39,143536333.33333334,5991
family_measurement,ordinary_layers,BAAB,23,3,B,active,1008,548078958,1597291.6666666667,39,142773666.66666666,5991
family_measurement,ordinary_layers,BAAB,24,0,B,active,1009,548775750,2089916.6666666667,39,143614333.33333334,5991
family_measurement,ordinary_layers,BAAB,24,1,A,empty,1010,547754291,208.33333333333334,39,143146833.33333334,5991
family_measurement,ordinary_layers,BAAB,24,2,A,empty,1011,548203167,375.0,39,143254833.33333334,5991
family_measurement,ordinary_layers,BAAB,24,3,B,active,1012,547509334,1594708.3333333333,39,143250375.0,5991
family_measurement,ordinary_layers,BAAB,25,0,B,active,1013,547877959,1584500.0,39,143125458.33333334,5991
family_measurement,ordinary_layers,BAAB,25,1,A,empty,1014,547611833,208.33333333333334,39,142966750.0,5991
family_measurement,ordinary_layers,BAAB,25,2,A,empty,1015,548080209,375.0,39,143274541.66666666,5991
family_measurement,ordinary_layers,BAAB,25,3,B,active,1016,548130833,1575333.3333333333,39,143087166.66666666,5991
family_measurement,ordinary_layers,BAAB,26,0,B,active,1017,547849625,1605166.6666666667,39,143330333.33333334,5991
family_measurement,ordinary_layers,BAAB,26,1,A,empty,1018,547748875,83.33333333333333,39,143088000.0,5991
family_measurement,ordinary_layers,BAAB,26,2,A,empty,1019,546958792,291.6666666666667,39,142525125.0,5991
family_measurement,ordinary_layers,BAAB,26,3,B,active,1020,547870125,2030625.0,39,142833041.66666666,5991
family_measurement,ordinary_layers,BAAB,27,0,B,active,1021,547606917,1636166.6666666667,39,142970541.66666666,5991
family_measurement,ordinary_layers,BAAB,27,1,A,empty,1022,548756417,375.0,39,143676166.66666666,5991
family_measurement,ordinary_layers,BAAB,27,2,A,empty,1023,547785000,166.66666666666666,39,143291041.66666666,5991
family_measurement,ordinary_layers,BAAB,27,3,B,active,1024,548373459,1767500.0,39,143376541.66666666,5991
family_measurement,ordinary_layers,BAAB,28,0,B,active,1025,548651792,1585041.6666666667,39,143443958.33333334,5991
family_measurement,ordinary_layers,BAAB,28,1,A,empty,1026,548999000,166.66666666666666,39,143324833.33333334,5991
family_measurement,ordinary_layers,BAAB,28,2,A,empty,1027,547434792,250.0,39,143158708.33333334,5991
family_measurement,ordinary_layers,BAAB,28,3,B,active,1028,546220667,2113750.0,39,142598833.33333334,5991
family_measurement,ordinary_layers,BAAB,29,0,B,active,1029,549484791,1861791.6666666667,39,143089208.33333334,5991
family_measurement,ordinary_layers,BAAB,29,1,A,empty,1030,548037041,83.33333333333333,39,143177291.66666666,5991
family_measurement,ordinary_layers,BAAB,29,2,A,empty,1031,548133000,166.66666666666666,39,142973625.0,5991
family_measurement,ordinary_layers,BAAB,29,3,B,active,1032,548382708,1994583.3333333333,39,143005875.0,5991
family_measurement,ordinary_layers,BAAB,30,0,B,active,1033,548891916,1884083.3333333333,39,143449958.33333334,5991
family_measurement,ordinary_layers,BAAB,30,1,A,empty,1034,548315750,83.33333333333333,39,142929291.66666666,5991
family_measurement,ordinary_layers,BAAB,30,2,A,empty,1035,547995333,125.0,39,143067583.33333334,5991
family_measurement,ordinary_layers,BAAB,30,3,B,active,1036,548077250,2477708.3333333335,39,143141833.33333334,5991
family_measurement,ordinary_layers,BAAB,31,0,B,active,1037,547890583,1609958.3333333333,39,143109666.66666666,5991
family_measurement,ordinary_layers,BAAB,31,1,A,empty,1038,548272875,250.0,39,143117708.33333334,5991
family_measurement,ordinary_layers,BAAB,31,2,A,empty,1039,548065459,125.0,39,142779916.66666666,5991
family_measurement,ordinary_layers,BAAB,31,3,B,active,1040,548641125,2369000.0,39,143436416.66666666,5991
